S.No,Date,Year,Month,Day,Time,EBH,WBH,TH,EBM,WBM,TM,MaxTemp,MinTemp,MeanTemp,TotalRain,TotalSnow,TotalPrecip,SnowOnGrnd,DirOfMaxGust,SpdOfMaxGust
7501,19-12-2018,2018,12,19,13,51,60,111,62,64,126,5.9,-2.8,1.6,0,0,0,0,0,0
7502,19-12-2018,2018,12,19,14,40,38,78,46,42,88,5.9,-2.8,1.6,0,0,0,0,0,0
7503,19-12-2018,2018,12,19,15,44,61,105,53,66,119,5.9,-2.8,1.6,0,0,0,0,0,0
7504,19-12-2018,2018,12,19,16,53,126,179,54,100,154,5.9,-2.8,1.6,0,0,0,0,0,0
7505,19-12-2018,2018,12,19,17,66,156,222,65,141,206,5.9,-2.8,1.6,0,0,0,0,0,0
7506,19-12-2018,2018,12,19,18,53,107,160,51,102,153,5.9,-2.8,1.6,0,0,0,0,0,0
7507,19-12-2018,2018,12,19,19,40,86,126,50,97,147,5.9,-2.8,1.6,0,0,0,0,0,0
7508,19-12-2018,2018,12,19,20,39,75,114,29,56,85,5.9,-2.8,1.6,0,0,0,0,0,0
7509,19-12-2018,2018,12,19,21,33,43,76,30,56,86,5.9,-2.8,1.6,0,0,0,0,0,0
7510,19-12-2018,2018,12,19,22,28,18,46,16,30,46,5.9,-2.8,1.6,0,0,0,0,0,0
7511,19-12-2018,2018,12,19,23,13,23,36,12,23,35,5.9,-2.8,1.6,0,0,0,0,0,0
7512,20-12-2018,2018,12,20,0,4,17,21,8,15,23,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7513,20-12-2018,2018,12,20,1,5,4,9,7,6,13,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7514,20-12-2018,2018,12,20,2,4,8,12,3,3,6,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7515,20-12-2018,2018,12,20,3,2,2,4,1,5,6,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7516,20-12-2018,2018,12,20,4,2,3,5,1,3,4,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7517,20-12-2018,2018,12,20,5,7,1,8,5,1,6,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7518,20-12-2018,2018,12,20,6,18,10,28,11,4,15,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7519,20-12-2018,2018,12,20,7,49,5,54,56,6,62,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7520,20-12-2018,2018,12,20,8,150,18,168,149,19,168,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7521,20-12-2018,2018,12,20,9,140,19,159,121,25,146,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7522,20-12-2018,2018,12,20,10,54,19,73,52,17,69,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7523,20-12-2018,2018,12,20,11,53,43,96,65,43,108,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7524,20-12-2018,2018,12,20,12,54,51,105,62,52,114,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7525,20-12-2018,2018,12,20,13,56,59,115,52,53,105,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7526,20-12-2018,2018,12,20,14,56,72,128,52,58,110,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7527,20-12-2018,2018,12,20,15,50,59,109,53,72,125,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7528,20-12-2018,2018,12,20,16,62,113,175,59,108,167,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7529,20-12-2018,2018,12,20,17,63,167,230,90,139,229,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7530,20-12-2018,2018,12,20,18,51,97,148,45,97,142,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7531,20-12-2018,2018,12,20,19,28,75,103,25,81,106,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7532,20-12-2018,2018,12,20,20,32,54,86,29,47,76,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7533,20-12-2018,2018,12,20,21,24,28,52,25,33,58,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7534,20-12-2018,2018,12,20,22,14,19,33,15,24,39,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7535,20-12-2018,2018,12,20,23,12,8,20,12,13,25,5.3,-0.3,2.5,6.4,0,6.4,0,0,0
7536,21-12-2018,2018,12,21,0,6,9,15,2,13,15,5.2,-1,2.1,9.6,0,9.6,0,33,68
7537,21-12-2018,2018,12,21,1,0,4,4,1,4,5,5.2,-1,2.1,9.6,0,9.6,0,33,68
7538,21-12-2018,2018,12,21,2,0,1,1,1,1,2,5.2,-1,2.1,9.6,0,9.6,0,33,68
7539,21-12-2018,2018,12,21,3,3,2,5,2,3,5,5.2,-1,2.1,9.6,0,9.6,0,33,68
7540,21-12-2018,2018,12,21,4,0,1,1,1,0,1,5.2,-1,2.1,9.6,0,9.6,0,33,68
7541,21-12-2018,2018,12,21,5,8,3,11,6,2,8,5.2,-1,2.1,9.6,0,9.6,0,33,68
7542,21-12-2018,2018,12,21,6,13,3,16,8,1,9,5.2,-1,2.1,9.6,0,9.6,0,33,68
7543,21-12-2018,2018,12,21,7,23,6,29,27,4,31,5.2,-1,2.1,9.6,0,9.6,0,33,68
7544,21-12-2018,2018,12,21,8,82,11,93,83,6,89,5.2,-1,2.1,9.6,0,9.6,0,33,68
7545,21-12-2018,2018,12,21,9,79,14,93,75,15,90,5.2,-1,2.1,9.6,0,9.6,0,33,68
7546,21-12-2018,2018,12,21,10,38,15,53,48,20,68,5.2,-1,2.1,9.6,0,9.6,0,33,68
7547,21-12-2018,2018,12,21,11,51,16,67,50,25,75,5.2,-1,2.1,9.6,0,9.6,0,33,68
7548,21-12-2018,2018,12,21,12,50,40,90,51,29,80,5.2,-1,2.1,9.6,0,9.6,0,33,68
7549,21-12-2018,2018,12,21,13,58,49,107,61,53,114,5.2,-1,2.1,9.6,0,9.6,0,33,68
7550,21-12-2018,2018,12,21,14,43,47,90,47,59,106,5.2,-1,2.1,9.6,0,9.6,0,33,68
7551,21-12-2018,2018,12,21,15,52,68,120,52,67,119,5.2,-1,2.1,9.6,0,9.6,0,33,68
7552,21-12-2018,2018,12,21,16,48,99,147,48,79,127,5.2,-1,2.1,9.6,0,9.6,0,33,68
7553,21-12-2018,2018,12,21,17,50,91,141,43,92,135,5.2,-1,2.1,9.6,0,9.6,0,33,68
7554,21-12-2018,2018,12,21,18,48,77,125,56,53,109,5.2,-1,2.1,9.6,0,9.6,0,33,68
7555,21-12-2018,2018,12,21,19,30,47,77,37,55,92,5.2,-1,2.1,9.6,0,9.6,0,33,68
7556,21-12-2018,2018,12,21,20,26,29,55,24,40,64,5.2,-1,2.1,9.6,0,9.6,0,33,68
7557,21-12-2018,2018,12,21,21,10,28,38,17,37,54,5.2,-1,2.1,9.6,0,9.6,0,33,68
7558,21-12-2018,2018,12,21,22,7,23,30,19,30,49,5.2,-1,2.1,9.6,0,9.6,0,33,68
7559,21-12-2018,2018,12,21,23,13,15,28,19,22,41,5.2,-1,2.1,9.6,0,9.6,0,33,68
7560,22-12-2018,2018,12,22,0,7,11,18,10,15,25,-0.2,-2.2,-1.2,0,0,0,0,32,61
7561,22-12-2018,2018,12,22,1,6,11,17,8,18,26,-0.2,-2.2,-1.2,0,0,0,0,32,61
7562,22-12-2018,2018,12,22,2,2,2,4,6,6,12,-0.2,-2.2,-1.2,0,0,0,0,32,61
7563,22-12-2018,2018,12,22,3,2,4,6,8,9,17,-0.2,-2.2,-1.2,0,0,0,0,32,61
7564,22-12-2018,2018,12,22,4,1,2,3,1,1,2,-0.2,-2.2,-1.2,0,0,0,0,32,61
7565,22-12-2018,2018,12,22,5,3,0,3,2,1,3,-0.2,-2.2,-1.2,0,0,0,0,32,61
7566,22-12-2018,2018,12,22,6,2,1,3,3,2,5,-0.2,-2.2,-1.2,0,0,0,0,32,61
7567,22-12-2018,2018,12,22,7,6,3,9,6,4,10,-0.2,-2.2,-1.2,0,0,0,0,32,61
7568,22-12-2018,2018,12,22,8,16,5,21,13,7,20,-0.2,-2.2,-1.2,0,0,0,0,32,61
7569,22-12-2018,2018,12,22,9,17,5,22,26,7,33,-0.2,-2.2,-1.2,0,0,0,0,32,61
7570,22-12-2018,2018,12,22,10,27,23,50,48,18,66,-0.2,-2.2,-1.2,0,0,0,0,32,61
7571,22-12-2018,2018,12,22,11,27,24,51,33,28,61,-0.2,-2.2,-1.2,0,0,0,0,32,61
7572,22-12-2018,2018,12,22,12,30,36,66,44,37,81,-0.2,-2.2,-1.2,0,0,0,0,32,61
7573,22-12-2018,2018,12,22,13,34,41,75,47,48,95,-0.2,-2.2,-1.2,0,0,0,0,32,61
7574,22-12-2018,2018,12,22,14,41,34,75,59,61,120,-0.2,-2.2,-1.2,0,0,0,0,32,61
7575,22-12-2018,2018,12,22,15,35,45,80,47,63,110,-0.2,-2.2,-1.2,0,0,0,0,32,61
7576,22-12-2018,2018,12,22,16,34,43,77,56,61,117,-0.2,-2.2,-1.2,0,0,0,0,32,61
7577,22-12-2018,2018,12,22,17,26,40,66,33,45,78,-0.2,-2.2,-1.2,0,0,0,0,32,61
7578,22-12-2018,2018,12,22,18,25,34,59,33,43,76,-0.2,-2.2,-1.2,0,0,0,0,32,61
7579,22-12-2018,2018,12,22,19,25,23,48,26,28,54,-0.2,-2.2,-1.2,0,0,0,0,32,61
7580,22-12-2018,2018,12,22,20,9,21,30,13,25,38,-0.2,-2.2,-1.2,0,0,0,0,32,61
7581,22-12-2018,2018,12,22,21,8,14,22,16,23,39,-0.2,-2.2,-1.2,0,0,0,0,32,61
7582,22-12-2018,2018,12,22,22,7,10,17,6,11,17,-0.2,-2.2,-1.2,0,0,0,0,32,61
7583,22-12-2018,2018,12,22,23,13,16,29,6,15,21,-0.2,-2.2,-1.2,0,0,0,0,32,61
7584,23-12-2018,2018,12,23,0,3,12,15,4,13,17,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7585,23-12-2018,2018,12,23,1,2,3,5,4,8,12,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7586,23-12-2018,2018,12,23,2,4,3,7,5,9,14,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7587,23-12-2018,2018,12,23,3,2,3,5,1,2,3,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7588,23-12-2018,2018,12,23,4,1,1,2,4,1,5,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7589,23-12-2018,2018,12,23,5,3,1,4,4,1,5,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7590,23-12-2018,2018,12,23,6,5,3,8,8,4,12,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7591,23-12-2018,2018,12,23,7,4,3,7,5,0,5,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7592,23-12-2018,2018,12,23,8,6,7,13,7,5,12,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7593,23-12-2018,2018,12,23,9,14,9,23,19,10,29,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7594,23-12-2018,2018,12,23,10,25,17,42,41,17,58,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7595,23-12-2018,2018,12,23,11,30,17,47,33,20,53,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7596,23-12-2018,2018,12,23,12,23,31,54,36,41,77,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7597,23-12-2018,2018,12,23,13,41,32,73,55,42,97,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7598,23-12-2018,2018,12,23,14,39,26,65,52,47,99,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7599,23-12-2018,2018,12,23,15,29,30,59,51,46,97,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7600,23-12-2018,2018,12,23,16,26,22,48,47,30,77,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7601,23-12-2018,2018,12,23,17,25,40,65,33,48,81,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7602,23-12-2018,2018,12,23,18,34,27,61,28,40,68,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7603,23-12-2018,2018,12,23,19,18,16,34,32,23,55,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7604,23-12-2018,2018,12,23,20,11,24,35,16,23,39,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7605,23-12-2018,2018,12,23,21,13,18,31,16,11,27,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7606,23-12-2018,2018,12,23,22,8,9,17,7,6,13,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7607,23-12-2018,2018,12,23,23,6,13,19,6,9,15,0.7,-1.8,-0.6,0,0.2,0.2,0,0,0
7608,24-12-2018,2018,12,24,0,3,11,14,9,6,15,2,-4.5,-1.3,0,0,0,0,28,48
7609,24-12-2018,2018,12,24,1,5,3,8,5,3,8,2,-4.5,-1.3,0,0,0,0,28,48
7610,24-12-2018,2018,12,24,2,0,3,3,0,4,4,2,-4.5,-1.3,0,0,0,0,28,48
7611,24-12-2018,2018,12,24,3,0,0,0,2,3,5,2,-4.5,-1.3,0,0,0,0,28,48
7612,24-12-2018,2018,12,24,4,1,3,4,1,2,3,2,-4.5,-1.3,0,0,0,0,28,48
7613,24-12-2018,2018,12,24,5,3,1,4,3,1,4,2,-4.5,-1.3,0,0,0,0,28,48
7614,24-12-2018,2018,12,24,6,7,1,8,8,0,8,2,-4.5,-1.3,0,0,0,0,28,48
7615,24-12-2018,2018,12,24,7,19,6,25,18,3,21,2,-4.5,-1.3,0,0,0,0,28,48
7616,24-12-2018,2018,12,24,8,30,4,34,27,4,31,2,-4.5,-1.3,0,0,0,0,28,48
7617,24-12-2018,2018,12,24,9,27,11,38,35,12,47,2,-4.5,-1.3,0,0,0,0,28,48
7618,24-12-2018,2018,12,24,10,19,18,37,31,30,61,2,-4.5,-1.3,0,0,0,0,28,48
7619,24-12-2018,2018,12,24,11,25,24,49,32,39,71,2,-4.5,-1.3,0,0,0,0,28,48
7620,24-12-2018,2018,12,24,12,28,24,52,35,25,60,2,-4.5,-1.3,0,0,0,0,28,48
7621,24-12-2018,2018,12,24,13,30,27,57,33,47,80,2,-4.5,-1.3,0,0,0,0,28,48
7622,24-12-2018,2018,12,24,14,33,49,82,38,51,89,2,-4.5,-1.3,0,0,0,0,28,48
7623,24-12-2018,2018,12,24,15,35,38,73,40,64,104,2,-4.5,-1.3,0,0,0,0,28,48
7624,24-12-2018,2018,12,24,16,13,32,45,21,42,63,2,-4.5,-1.3,0,0,0,0,28,48
7625,24-12-2018,2018,12,24,17,20,25,45,20,36,56,2,-4.5,-1.3,0,0,0,0,28,48
7626,24-12-2018,2018,12,24,18,10,13,23,17,21,38,2,-4.5,-1.3,0,0,0,0,28,48
7627,24-12-2018,2018,12,24,19,11,13,24,14,12,26,2,-4.5,-1.3,0,0,0,0,28,48
7628,24-12-2018,2018,12,24,20,8,10,18,4,12,16,2,-4.5,-1.3,0,0,0,0,28,48
7629,24-12-2018,2018,12,24,21,6,12,18,9,7,16,2,-4.5,-1.3,0,0,0,0,28,48
7630,24-12-2018,2018,12,24,22,14,4,18,13,3,16,2,-4.5,-1.3,0,0,0,0,28,48
7631,24-12-2018,2018,12,24,23,3,4,7,6,10,16,2,-4.5,-1.3,0,0,0,0,28,48
7632,25-12-2018,2018,12,25,0,2,7,9,6,5,11,0.3,-3.2,-1.5,0,0,0,0,0,0
7633,25-12-2018,2018,12,25,1,1,2,3,1,4,5,0.3,-3.2,-1.5,0,0,0,0,0,0
7634,25-12-2018,2018,12,25,2,0,1,1,0,2,2,0.3,-3.2,-1.5,0,0,0,0,0,0
7635,25-12-2018,2018,12,25,3,1,0,1,1,0,1,0.3,-3.2,-1.5,0,0,0,0,0,0
7636,25-12-2018,2018,12,25,4,0,0,0,0,0,0,0.3,-3.2,-1.5,0,0,0,0,0,0
7637,25-12-2018,2018,12,25,5,2,0,2,2,1,3,0.3,-3.2,-1.5,0,0,0,0,0,0
7638,25-12-2018,2018,12,25,6,1,0,1,2,2,4,0.3,-3.2,-1.5,0,0,0,0,0,0
7639,25-12-2018,2018,12,25,7,3,2,5,0,2,2,0.3,-3.2,-1.5,0,0,0,0,0,0
7640,25-12-2018,2018,12,25,8,3,3,6,2,2,4,0.3,-3.2,-1.5,0,0,0,0,0,0
7641,25-12-2018,2018,12,25,9,5,5,10,9,6,15,0.3,-3.2,-1.5,0,0,0,0,0,0
7642,25-12-2018,2018,12,25,10,14,5,19,8,10,18,0.3,-3.2,-1.5,0,0,0,0,0,0
7643,25-12-2018,2018,12,25,11,6,11,17,7,8,15,0.3,-3.2,-1.5,0,0,0,0,0,0
7644,25-12-2018,2018,12,25,12,13,9,22,16,16,32,0.3,-3.2,-1.5,0,0,0,0,0,0
7645,25-12-2018,2018,12,25,13,14,5,19,13,20,33,0.3,-3.2,-1.5,0,0,0,0,0,0
7646,25-12-2018,2018,12,25,14,11,14,25,11,11,22,0.3,-3.2,-1.5,0,0,0,0,0,0
7647,25-12-2018,2018,12,25,15,17,9,26,13,3,16,0.3,-3.2,-1.5,0,0,0,0,0,0
7648,25-12-2018,2018,12,25,16,7,15,22,17,8,25,0.3,-3.2,-1.5,0,0,0,0,0,0
7649,25-12-2018,2018,12,25,17,8,7,15,11,9,20,0.3,-3.2,-1.5,0,0,0,0,0,0
7650,25-12-2018,2018,12,25,18,9,9,18,7,13,20,0.3,-3.2,-1.5,0,0,0,0,0,0
7651,25-12-2018,2018,12,25,19,8,9,17,6,4,10,0.3,-3.2,-1.5,0,0,0,0,0,0
7652,25-12-2018,2018,12,25,20,8,6,14,6,4,10,0.3,-3.2,-1.5,0,0,0,0,0,0
7653,25-12-2018,2018,12,25,21,4,7,11,4,9,13,0.3,-3.2,-1.5,0,0,0,0,0,0
7654,25-12-2018,2018,12,25,22,7,5,12,5,9,14,0.3,-3.2,-1.5,0,0,0,0,0,0
7655,25-12-2018,2018,12,25,23,3,4,7,7,7,14,0.3,-3.2,-1.5,0,0,0,0,0,0
7656,26-12-2018,2018,12,26,0,4,1,5,4,2,6,2.2,-6,-1.9,0,0,0,0,35,39
7657,26-12-2018,2018,12,26,1,3,3,6,0,1,1,2.2,-6,-1.9,0,0,0,0,35,39
7658,26-12-2018,2018,12,26,2,0,2,2,3,1,4,2.2,-6,-1.9,0,0,0,0,35,39
7659,26-12-2018,2018,12,26,3,1,0,1,1,2,3,2.2,-6,-1.9,0,0,0,0,35,39
7660,26-12-2018,2018,12,26,4,1,2,3,1,3,4,2.2,-6,-1.9,0,0,0,0,35,39
7661,26-12-2018,2018,12,26,5,4,3,7,3,1,4,2.2,-6,-1.9,0,0,0,0,35,39
7662,26-12-2018,2018,12,26,6,2,1,3,5,0,5,2.2,-6,-1.9,0,0,0,0,35,39
7663,26-12-2018,2018,12,26,7,3,3,6,4,1,5,2.2,-6,-1.9,0,0,0,0,35,39
7664,26-12-2018,2018,12,26,8,3,4,7,5,1,6,2.2,-6,-1.9,0,0,0,0,35,39
7665,26-12-2018,2018,12,26,9,13,8,21,24,7,31,2.2,-6,-1.9,0,0,0,0,35,39
7666,26-12-2018,2018,12,26,10,17,7,24,24,8,32,2.2,-6,-1.9,0,0,0,0,35,39
7667,26-12-2018,2018,12,26,11,33,21,54,34,24,58,2.2,-6,-1.9,0,0,0,0,35,39
7668,26-12-2018,2018,12,26,12,29,23,52,30,23,53,2.2,-6,-1.9,0,0,0,0,35,39
7669,26-12-2018,2018,12,26,13,27,23,50,38,35,73,2.2,-6,-1.9,0,0,0,0,35,39
7670,26-12-2018,2018,12,26,14,36,28,64,35,33,68,2.2,-6,-1.9,0,0,0,0,35,39
7671,26-12-2018,2018,12,26,15,11,19,30,27,31,58,2.2,-6,-1.9,0,0,0,0,35,39
7672,26-12-2018,2018,12,26,16,22,20,42,25,36,61,2.2,-6,-1.9,0,0,0,0,35,39
7673,26-12-2018,2018,12,26,17,19,26,45,31,22,53,2.2,-6,-1.9,0,0,0,0,35,39
7674,26-12-2018,2018,12,26,18,19,19,38,24,26,50,2.2,-6,-1.9,0,0,0,0,35,39
7675,26-12-2018,2018,12,26,19,12,17,29,20,28,48,2.2,-6,-1.9,0,0,0,0,35,39
7676,26-12-2018,2018,12,26,20,11,12,23,20,19,39,2.2,-6,-1.9,0,0,0,0,35,39
7677,26-12-2018,2018,12,26,21,6,10,16,10,21,31,2.2,-6,-1.9,0,0,0,0,35,39
7678,26-12-2018,2018,12,26,22,13,11,24,9,8,17,2.2,-6,-1.9,0,0,0,0,35,39
7679,26-12-2018,2018,12,26,23,0,8,8,5,10,15,2.2,-6,-1.9,0,0,0,0,35,39
7680,27-12-2018,2018,12,27,0,4,6,10,6,6,12,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7681,27-12-2018,2018,12,27,1,0,2,2,4,1,5,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7682,27-12-2018,2018,12,27,2,2,2,4,4,1,5,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7683,27-12-2018,2018,12,27,3,0,0,0,2,0,2,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7684,27-12-2018,2018,12,27,4,1,1,2,0,0,0,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7685,27-12-2018,2018,12,27,5,5,0,5,1,0,1,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7686,27-12-2018,2018,12,27,6,7,3,10,7,2,9,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7687,27-12-2018,2018,12,27,7,12,5,17,15,3,18,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7688,27-12-2018,2018,12,27,8,43,9,52,42,6,48,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7689,27-12-2018,2018,12,27,9,35,13,48,30,15,45,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7690,27-12-2018,2018,12,27,10,26,9,35,21,11,32,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7691,27-12-2018,2018,12,27,11,26,25,51,35,16,51,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7692,27-12-2018,2018,12,27,12,34,20,54,43,22,65,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7693,27-12-2018,2018,12,27,13,31,30,61,42,27,69,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7694,27-12-2018,2018,12,27,14,31,23,54,36,31,67,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7695,27-12-2018,2018,12,27,15,24,38,62,36,38,74,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7696,27-12-2018,2018,12,27,16,17,37,54,27,37,64,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7697,27-12-2018,2018,12,27,17,36,49,85,39,58,97,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7698,27-12-2018,2018,12,27,18,22,40,62,24,49,73,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7699,27-12-2018,2018,12,27,19,16,37,53,24,50,74,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7700,27-12-2018,2018,12,27,20,16,25,41,15,26,41,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7701,27-12-2018,2018,12,27,21,12,21,33,15,19,34,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7702,27-12-2018,2018,12,27,22,5,4,9,12,3,15,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7703,27-12-2018,2018,12,27,23,4,3,7,4,5,9,2.8,-7.4,-2.3,5.4,0,5.4,0,11,46
7704,28-12-2018,2018,12,28,0,1,2,3,1,2,3,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7705,28-12-2018,2018,12,28,1,0,1,1,2,3,5,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7706,28-12-2018,2018,12,28,2,1,0,1,3,1,4,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7707,28-12-2018,2018,12,28,3,1,0,1,4,2,6,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7708,28-12-2018,2018,12,28,4,1,1,2,2,1,3,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7709,28-12-2018,2018,12,28,5,2,1,3,1,1,2,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7710,28-12-2018,2018,12,28,6,5,1,6,4,1,5,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7711,28-12-2018,2018,12,28,7,7,2,9,11,4,15,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7712,28-12-2018,2018,12,28,8,23,1,24,26,1,27,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7713,28-12-2018,2018,12,28,9,38,9,47,36,9,45,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7714,28-12-2018,2018,12,28,10,22,12,34,27,18,45,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7715,28-12-2018,2018,12,28,11,29,25,54,39,20,59,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7716,28-12-2018,2018,12,28,12,18,25,43,31,26,57,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7717,28-12-2018,2018,12,28,13,38,37,75,37,39,76,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7718,28-12-2018,2018,12,28,14,42,37,79,57,36,93,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7719,28-12-2018,2018,12,28,15,55,41,96,48,49,97,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7720,28-12-2018,2018,12,28,16,34,38,72,45,45,90,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7721,28-12-2018,2018,12,28,17,39,49,88,54,58,112,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7722,28-12-2018,2018,12,28,18,26,43,69,33,53,86,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7723,28-12-2018,2018,12,28,19,29,35,64,26,42,68,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7724,28-12-2018,2018,12,28,20,17,38,55,16,40,56,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7725,28-12-2018,2018,12,28,21,14,26,40,14,29,43,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7726,28-12-2018,2018,12,28,22,14,12,26,16,14,30,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7727,28-12-2018,2018,12,28,23,6,16,22,9,17,26,12.4,2.7,7.6,1.8,0,1.8,0,27,58
7728,29-12-2018,2018,12,29,0,9,15,24,3,18,21,2.7,-7,-2.2,0,0,0,0,26,48
